[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3751869669.331000,,,300.027,300.001,44.468,3.754,0,0,300.000,300.000,27.270,19.860,4
3751869708.245000,,,299.981,299.998,44.488,3.755,0,0,300.000,300.000,27.270,19.820,4
3751869866.721000,,,300.023,300.004,44.572,3.752,0,0,300.000,300.000,27.060,19.700,4
3751869976.231000,,,300.021,300.001,44.630,3.752,0,0,300.000,300.000,26.860,19.680,4
3751869985.200000,,,300.012,300.000,44.635,3.753,0,0,300.000,300.000,26.650,19.680,4
3751870004.669000,,,299.985,300.002,44.645,3.754,0,0,300.000,300.000,26.910,19.610,4
3751870034.669000,,,299.987,300.000,44.661,3.752,0,0,300.000,300.000,27.420,19.590,4
3751870064.669000,,,300.023,300.003,44.677,3.753,0,0,300.000,300.000,26.930,19.610,4
3751870094.669000,,,299.999,300.001,44.693,3.753,0,0,300.000,300.000,26.620,19.540,4
3751870124.669000,,,299.981,299.999,44.708,3.754,0,0,300.000,300.000,27.190,19.590,4
3751870154.669000,,,300.016,300.001,44.724,3.754,0,0,300.000,300.000,27.010,19.520,4
3751870184.669000,,,300.008,300.001,44.740,3.753,0,0,300.000,300.000,26.620,19.470,1
3751870214.669000,,,299.981,300.001,44.755,3.755,0,0,300.000,300.000,26.930,19.470,1
3751870244.669000,,,300.005,300.003,44.772,3.754,0,0,300.000,300.000,27.140,19.490,1
3751870274.669000,,,300.019,300.002,44.787,3.754,0,0,300.000,300.000,26.620,19.420,1
3751870304.669000,,,299.987,300.000,44.802,3.754,0,0,300.000,300.000,26.620,19.420,1
3751870334.669000,,,299.989,300.002,44.818,3.754,0,0,300.000,300.000,27.140,19.420,1
3751870364.669000,,,300.020,300.000,44.834,3.755,0,0,300.000,300.000,26.680,19.380,1
3751870394.669000,,,299.997,299.998,44.849,3.755,0,0,300.000,300.000,26.470,19.380,1
3751870424.669000,,,299.968,299.960,44.865,3.756,1,1,2.000,2.000,23.420,17.600,0
3751870454.669000,,,299.153,298.920,44.880,3.757,1,1,2.000,2.000,9.430,12.530,3
3751870484.669000,,,297.330,297.756,44.895,3.757,1,1,2.000,2.000,15.510,12.160,3
3751870514.669000,,,296.651,296.803,44.909,3.757,1,1,2.000,2.000,23.450,11.330,3
3751870544.669000,,,296.244,295.782,44.924,3.757,1,1,2.000,2.000,11.360,10.780,3
3751870574.669000,,,294.601,294.793,44.938,3.758,1,1,2.000,2.000,9.890,10.420,3
3751870604.669000,,,293.429,293.798,44.953,3.757,1,1,2.000,2.000,21.200,10.090,3
3751870634.669000,,,293.168,292.805,44.965,3.758,1,1,2.000,2.000,15.180,9.860,3
3751870664.669000,,,291.906,291.810,44.979,3.756,1,1,2.000,2.000,7.130,9.570,3
3751870694.669000,,,290.380,290.815,44.992,3.757,1,1,2.000,2.000,16.870,9.320,3
3751870724.669000,,,289.957,289.818,45.005,3.758,1,1,2.000,2.000,17.950,9.100,3
3751870754.669000,,,289.141,288.837,45.018,3.757,1,1,2.000,2.000,7.370,8.850,3
3751870784.669000,,,287.501,287.838,45.030,3.758,1,1,2.000,2.000,11.900,8.600,3
3751870814.669000,,,286.726,286.842,45.042,3.758,1,1,2.000,2.000,18.560,8.410,3
3751870844.669000,,,286.219,285.854,45.054,3.760,1,1,2.000,2.000,9.590,8.210,3
3751870874.669000,,,284.731,284.861,45.065,3.761,1,1,2.000,2.000,7.910,7.960,3
3751870904.669000,,,283.572,283.863,45.077,3.761,1,1,2.000,2.000,16.730,7.770,3
3751870934.669000,,,283.146,282.874,45.088,3.759,1,1,2.000,2.000,12.420,7.610,3
3751870964.669000,,,281.972,281.883,45.099,3.760,1,1,2.000,2.000,5.990,7.400,3
3751870994.669000,,,280.553,280.891,45.111,3.760,1,1,2.000,2.000,13.150,7.180,3
3751871024.669000,,,279.991,279.902,45.123,3.761,1,1,2.000,2.000,14.330,7.010,3
3751871054.669000,,,279.145,278.910,45.135,3.761,1,1,2.000,2.000,6.200,6.810,3
3751871084.669000,,,277.658,277.914,45.146,3.762,1,1,2.000,2.000,9.300,6.590,3
3751871114.669000,,,276.823,276.924,45.157,3.761,1,1,2.000,2.000,14.510,6.410,3
3751871144.669000,,,276.206,275.936,45.168,3.762,1,1,2.000,2.000,7.950,6.230,3
3751871174.669000,,,274.842,274.940,45.179,3.761,1,1,2.000,2.000,6.370,6.010,3
3751871204.669000,,,273.716,273.944,45.190,3.761,1,1,2.000,2.000,12.880,5.840,3
3751871234.669000,,,273.148,272.952,45.201,3.761,1,1,2.000,2.000,9.870,5.670,3
3751871264.669000,,,272.028,271.962,45.212,3.762,1,1,2.000,2.000,4.990,5.470,3
3751871294.669000,,,270.716,270.967,45.223,3.761,1,1,2.000,2.000,10.110,5.280,3
3751871324.669000,,,270.036,269.980,45.234,3.760,1,1,2.000,2.000,11.090,5.140,3
3751871354.669000,,,269.158,268.986,45.244,3.761,1,1,2.000,2.000,5.150,4.970,3
3751871384.669000,,,267.809,267.993,45.255,3.762,1,1,2.000,2.000,7.160,4.770,3
3751871414.669000,,,266.915,266.994,45.265,3.761,1,1,2.000,2.000,10.980,4.600,3
