[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, quantum design, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Temp(K),Temp Status,Field(Oe),Field Status,Chamber Status2
3802925022.392061,300.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3802925052.392591,300.000000,Standby,0.000000,StablePersistent,Sealed
3802925082.392604,300.000000,Standby,0.000000,StablePersistent,Sealed
3802925112.393018,300.000000,Standby,0.000000,StablePersistent,Sealed
3802925142.393178,300.000000,Standby,0.000000,StablePersistent,Sealed
3802925172.394018,300.000000,Standby,960.000000,StablePersistent,Sealed
3802925202.394154,300.000000,Standby,3690.000000,Charging,Sealed
3802925232.394798,300.000000,Standby,6420.000000,Charging,Sealed
3802925262.395759,300.000000,Standby,9160.000000,Charging,Sealed
3802925292.396058,300.000000,Standby,10000.000000,Charging,Sealed
3802925322.396375,300.000000,Standby,10000.000000,StablePersistent,Sealed
3802925352.396951,300.000000,Near,10000.000000,StablePersistent,Sealed
3802925382.397603,300.000000,Near,7430.000000,StablePersistent,Sealed
3802925412.397910,300.000000,Stable,4700.000000,Charging,Sealed
3802925442.398661,300.000000,Stable,1970.000000,Charging,Sealed
3802925472.398991,300.000000,Stable,-760.000000,Charging,Sealed
3802925502.399837,300.000000,Stable,-3500.000000,Charging,Sealed
3802925532.400186,300.000000,Stable,-6240.000000,Charging,Sealed
3802925562.400566,300.000000,Stable,-8970.000000,Charging,Sealed
3802925592.401138,300.000000,Stable,-9700.000000,Charging,Sealed
3802925622.401312,300.000000,Stable,-6960.000000,Charging,Sealed
3802925652.401471,300.000000,Stable,-4220.000000,Charging,Sealed
3802925682.401505,300.000000,Stable,-1490.000000,Charging,Sealed
3802925712.401966,300.000000,Stable,1240.000000,Charging,Sealed
3802925742.402117,300.000000,Stable,3980.000000,Charging,Sealed
3802925772.402684,300.000000,Stable,6720.000000,Charging,Sealed
3802925802.403610,300.000000,Stable,9460.000000,Charging,Sealed
3802925832.403855,300.000000,Stable,10000.000000,Charging,Sealed
3802925862.404059,300.000000,Stable,10000.000000,StablePersistent,Sealed
3802925892.404628,295.000305,Stable,10000.000000,StablePersistent,Sealed
3802925922.404703,295.000000,Near,10000.000000,StablePersistent,Sealed
3802925952.404819,295.000000,Near,9800.000000,StablePersistent,Sealed
3802925982.405509,295.000000,Stable,7060.000000,Charging,Sealed
3802926012.405582,295.000000,Stable,4310.000000,Charging,Sealed
3802926042.406764,295.000000,Stable,1570.000000,Charging,Sealed
3802926072.407331,295.000000,Stable,-1170.000000,Charging,Sealed
3802926102.408274,295.000000,Stable,-3910.000000,Charging,Sealed
3802926132.408804,295.000000,Stable,-6650.000000,Charging,Sealed
3802926162.409894,295.000000,Stable,-9390.000000,Charging,Sealed
3802926192.410253,295.000000,Stable,-9270.000000,Charging,Sealed
3802926222.411101,295.000000,Stable,-6540.000000,Charging,Sealed
3802926252.411965,295.000000,Stable,-3800.000000,Charging,Sealed
3802926282.412062,295.000000,Stable,-1070.000000,Charging,Sealed
3802926312.412142,295.000000,Stable,1680.000000,Charging,Sealed
3802926342.412723,295.000000,Stable,4420.000000,Charging,Sealed
3802926372.413587,295.000000,Stable,7150.000000,Charging,Sealed
3802926402.414384,295.000000,Stable,9890.000000,Charging,Sealed
3802926432.415334,293.333435,Stable,10000.000000,Charging,Sealed
3802926462.416041,289.000000,Tracking,10000.000000,StablePersistent,Sealed
3802926492.416448,289.000000,Near,10000.000000,StablePersistent,Sealed
3802926522.416630,289.000000,Near,9430.000000,StablePersistent,Sealed
3802926552.416963,289.000000,Stable,6690.000000,Charging,Sealed
3802926582.417821,289.000000,Stable,3950.000000,Charging,Sealed
3802926612.418002,289.000000,Stable,1210.000000,Charging,Sealed
3802926642.418574,289.000000,Stable,-1530.000000,Charging,Sealed
3802926672.419398,289.000000,Stable,-4270.000000,Charging,Sealed
3802926702.420372,289.000000,Stable,-7010.000000,Charging,Sealed
3802926732.420403,289.000000,Stable,-9750.000000,Charging,Sealed
3802926762.420669,289.000000,Stable,-8910.000000,Charging,Sealed
3802926792.421350,289.000000,Stable,-6170.000000,Charging,Sealed
3802926822.421446,289.000000,Stable,-3430.000000,Charging,Sealed
3802926852.422353,289.000000,Stable,-690.000000,Charging,Sealed
3802926882.423019,289.000000,Stable,2050.000000,Charging,Sealed
3802926912.423357,289.000000,Stable,4790.000000,Charging,Sealed
3802926995.509896,289.000000,Stable,10000.000000,StablePersistent,Sealed
3802927025.509952,289.000000,Stable,10000.000000,StablePersistent,Sealed
3802927055.510714,290.000000,Near,10000.000000,StablePersistent,Sealed
3802927085.510827,290.000000,Near,10000.000000,StablePersistent,Sealed
3802927115.511503,290.000000,Stable,10000.000000,StablePersistent,Sealed
3802927188.291574,290.000000,Stable,10000.000000,StablePersistent,Sealed
3802927218.291956,290.000000,Stable,10000.000000,StablePersistent,Sealed
3802927248.292207,290.000000,Near,10000.000000,StablePersistent,Sealed
3802927278.293226,290.000000,Near,10000.000000,StablePersistent,Sealed
3802927308.293906,290.000000,Stable,7680.000000,StablePersistent,Sealed
3802927338.294527,290.000000,Stable,4940.000000,Charging,Sealed
3802927368.294992,290.000000,Stable,2200.000000,Charging,Sealed
3802927398.295398,290.000000,Stable,-550.000000,Charging,Sealed
3802927428.296074,290.000000,Stable,-3290.000000,Charging,Sealed
3802927458.296413,290.000000,Stable,-6030.000000,Charging,Sealed
3802927488.297360,290.000000,Stable,-8770.000000,Charging,Sealed
3802927518.297666,290.000000,Stable,-10000.000000,Charging,Sealed
3802927548.298397,294.666382,Stable,-10000.000000,StablePersistent,Sealed
3802927578.298873,297.000000,Tracking,-10000.000000,StablePersistent,Sealed
3802927608.299404,297.000000,Near,-10000.000000,StablePersistent,Sealed
3802927638.299801,297.000000,Near,-10000.000000,StablePersistent,Sealed
3802927668.300748,297.000000,Stable,-8410.000000,StablePersistent,Sealed
3802927698.301207,297.000000,Stable,-5670.000000,Charging,Sealed
3802927728.301803,297.000000,Stable,-2940.000000,Charging,Sealed
3802927758.302267,297.000000,Stable,-210.000000,Charging,Sealed
3802927788.302849,297.000000,Stable,2520.000000,Charging,Sealed
3802927818.303509,297.000000,Stable,5250.000000,Charging,Sealed
3802927848.303649,297.000000,Stable,7980.000000,Charging,Sealed
3802927878.304437,297.000000,Stable,10000.000000,Charging,Sealed
3802927908.305376,300.000000,Stable,10000.000000,StablePersistent,Sealed
3802927938.305697,300.000000,Near,10000.000000,StablePersistent,Sealed
3802927968.306124,300.000000,Near,10000.000000,StablePersistent,Sealed
3802927998.306168,300.000000,Stable,9690.000000,StablePersistent,Sealed
3802928028.307019,300.000000,Stable,6950.000000,Charging,Sealed
3802928058.307038,300.000000,Stable,4220.000000,Charging,Sealed
3802928088.307773,300.000000,Stable,1480.000000,Charging,Sealed
3802928118.307896,300.000000,Stable,-1250.000000,Charging,Sealed
3802928148.307993,300.000000,Stable,-3970.000000,Charging,Sealed
3802928178.308408,300.000000,Stable,-6710.000000,Charging,Sealed
3802928208.308693,300.000000,Stable,-9440.000000,Charging,Sealed
3802928238.308873,300.000000,Stable,-10000.000000,Charging,Sealed
3802928268.309109,300.000000,Stable,-10000.000000,StablePersistent,Sealed
