[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3750303857.319000,,,300.085,0.000,43.714,3.469,0,0,300.000,300.000,25.530,0.000,4
3750303868.695000,,,300.108,0.000,43.722,3.468,0,0,300.000,300.000,24.320,0.000,4
3750303898.695000,,,299.965,0.000,43.738,3.469,0,0,300.000,300.000,23.740,0.000,4
3750303928.695000,,,299.918,0.000,43.754,3.470,0,0,300.000,300.000,26.600,0.000,4
3750303958.695000,,,300.103,0.000,43.770,3.471,0,0,300.000,300.000,25.060,0.000,4
3750303988.695000,,,300.072,303.861,43.784,3.471,0,0,300.000,300.000,22.350,55.300,4
3750304018.695000,,,299.980,301.946,43.803,3.473,0,0,300.000,300.000,22.140,0.000,4
3750304048.695000,,,299.984,299.274,43.829,3.472,0,0,300.000,300.000,23.020,6.770,4
3750304116.512000,,,299.983,299.950,43.922,3.472,0,0,300.000,300.000,21.240,10.060,4
3750304158.033000,,,299.998,300.007,43.997,3.471,0,0,300.000,300.000,22.240,10.810,4
3750304188.033000,,,300.055,299.992,44.056,3.473,0,0,300.000,300.000,20.900,10.910,4
3750304214.263000,,,299.987,299.985,44.108,3.473,0,0,300.000,300.000,20.700,11.120,4
3750304296.556000,,,300.037,300.016,44.273,3.471,0,0,300.000,300.000,20.450,11.050,4
3750304654.312000,,,299.994,299.983,44.729,3.473,0,0,300.000,300.000,21.400,11.630,4
3750304684.312000,,,300.033,299.994,44.747,3.472,0,0,300.000,300.000,20.700,11.730,4
3750304691.828000,,,300.032,300.002,44.751,3.473,0,0,300.000,300.000,20.490,11.700,4
3750304718.845000,,,299.978,300.006,44.765,3.475,0,0,300.000,300.000,20.610,11.610,4
3750304748.845000,,,299.983,299.991,44.777,3.474,0,0,300.000,300.000,21.450,11.560,4
3750304786.609000,,,300.030,299.990,44.791,3.474,0,0,300.000,300.000,20.520,11.630,4
3750304889.349000,,,300.021,300.012,44.813,3.474,0,0,300.000,300.000,20.450,11.860,4
3750304934.465000,,,299.981,299.988,44.817,3.473,0,0,300.000,300.000,21.200,11.790,4
3750305000.089000,,,300.003,299.993,44.817,3.475,0,0,300.000,300.000,20.360,11.680,4
3750305129.617000,,,299.958,299.998,44.810,3.473,0,0,300.000,300.000,21.330,11.820,4
3750305216.789000,,,299.959,300.011,44.798,3.473,0,0,300.000,300.000,20.970,11.770,4
3750305351.897000,,,300.008,300.013,44.774,3.474,0,0,300.000,300.000,21.330,11.820,4
3750305407.841000,,,299.970,299.995,44.764,3.474,0,0,300.000,300.000,20.450,11.750,4
3750305503.472000,,,299.974,299.989,44.746,3.472,0,0,300.000,300.000,20.380,11.840,4
3750305554.786000,,,300.033,299.993,44.738,3.472,0,0,300.000,300.000,20.900,11.730,4
3750305608.273000,,,299.955,300.009,44.726,3.474,0,0,300.000,300.000,20.700,11.790,4
3750305846.065000,,,300.019,300.007,44.677,3.473,0,0,300.000,300.000,21.450,11.840,4
3750305902.355000,,,299.955,299.995,44.666,3.473,0,0,300.000,300.000,20.270,12.020,4
3750305927.533000,,,299.955,300.006,44.661,3.473,0,0,300.000,300.000,21.590,11.820,4
3750306051.421000,,,300.043,299.984,44.640,3.476,0,0,300.000,300.000,20.950,11.930,4
3750306106.446000,,,299.950,299.980,44.630,3.474,0,0,300.000,300.000,20.490,12.000,4
3750306136.446000,,,299.993,300.013,44.626,3.474,0,0,300.000,300.000,21.330,12.040,4
3750306319.916000,,,299.946,299.982,44.599,3.474,0,0,300.000,300.000,21.270,12.020,4
3750306349.916000,,,300.037,300.005,44.592,3.475,0,0,300.000,300.000,20.950,12.050,4
3750306379.916000,,,300.023,299.997,44.589,3.475,0,0,300.000,300.000,19.670,12.020,4
3750306409.916000,,,299.920,300.043,44.592,3.502,0,0,300.000,300.000,20.790,12.000,4
3750306439.916000,,,299.981,299.993,44.576,3.476,0,0,300.000,300.000,21.240,12.090,4
3750306469.916000,,,300.038,300.003,44.572,3.476,0,0,300.000,300.000,20.340,12.040,4
3750306627.658000,,,299.968,300.013,44.548,3.474,0,0,300.000,300.000,21.040,11.970,4
3750306657.658000,,,300.025,299.984,44.544,3.475,0,0,300.000,300.000,20.630,11.930,4
3750306687.658000,,,300.015,300.012,44.540,3.474,0,0,300.000,300.000,19.940,12.020,4
3750306717.658000,,,299.965,299.998,44.537,3.475,0,0,300.000,300.000,20.720,11.930,4
3750306747.658000,,,300.009,299.995,44.533,3.476,0,0,300.000,300.000,20.920,12.090,4
3750306777.658000,,,300.028,300.005,44.529,3.476,0,0,300.000,300.000,20.020,12.070,4
3750306888.603000,,,300.004,300.001,44.517,3.475,0,0,300.000,300.000,20.140,12.250,4
3750306918.603000,,,299.974,300.000,44.515,3.477,0,0,300.000,300.000,20.740,12.140,4
3750306948.603000,,,300.011,300.006,44.513,3.474,0,0,300.000,300.000,20.700,12.070,4
3750306978.603000,,,300.016,299.995,44.511,3.475,0,0,300.000,300.000,20.110,12.200,1
3750307008.603000,,,299.975,300.006,44.508,3.473,0,0,300.000,300.000,20.450,12.050,1
3750307038.603000,,,299.998,299.998,44.507,3.475,0,0,300.000,300.000,20.860,11.980,1
3750307068.603000,,,300.020,300.002,44.505,3.474,0,0,300.000,300.000,20.110,12.130,1
3750307098.603000,,,299.988,300.006,44.504,3.474,0,0,300.000,300.000,20.290,11.910,1
3750307128.603000,,,299.986,299.992,44.503,3.473,0,0,300.000,300.000,20.860,12.050,1
3750307158.603000,,,300.023,299.986,44.502,3.476,0,0,300.000,300.000,20.270,12.140,1
3750307188.603000,,,299.992,299.998,44.500,3.475,0,0,300.000,300.000,20.110,12.220,1
