[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3752565416.154000,,,300.012,0.000,36.938,3.014,0,0,300.000,300.000,9.840,0.000,4
3752565446.154000,,,300.093,0.000,36.945,3.015,0,0,300.000,300.000,7.210,0.000,4
3752565476.154000,,,299.935,0.000,36.951,3.014,0,0,300.000,300.000,7.700,0.000,4
3752565506.154000,,,299.950,0.000,36.956,3.014,0,0,300.000,300.000,9.920,0.000,4
3752565536.154000,,,300.092,0.000,36.960,3.013,0,0,300.000,300.000,8.060,0.000,4
3752565566.154000,,,299.995,0.000,36.965,3.014,0,0,300.000,300.000,7.030,0.000,4
3752565596.154000,,,299.915,0.000,36.969,3.013,0,0,300.000,300.000,9.360,0.000,4
3752565626.154000,,,300.056,0.000,36.973,3.014,0,0,300.000,300.000,8.970,0.000,4
3752565656.154000,,,300.048,0.000,36.977,3.014,0,0,300.000,300.000,6.950,0.000,4
3752565686.154000,,,299.668,0.000,36.991,3.563,1,1,2.000,2.000,0.000,0.000,0
3752565716.154000,,,298.798,0.000,37.291,4.788,1,1,2.000,2.000,0.000,0.000,0
3752565746.154000,,,298.045,0.000,37.948,5.030,1,1,2.000,2.000,0.000,0.000,0
3752565776.154000,,,297.275,0.000,38.846,5.126,1,1,2.000,2.000,0.000,0.000,0
3752565806.154000,,,296.495,0.000,39.901,5.181,1,1,2.000,2.000,0.000,0.000,0
3752565836.154000,,,295.699,0.000,40.988,5.224,1,1,2.000,2.000,0.000,0.000,0
3752565866.154000,,,294.869,0.000,42.051,5.262,1,1,2.000,2.000,0.000,0.000,0
3752565896.154000,,,294.007,0.000,43.037,5.299,1,1,2.000,2.000,0.000,19.950,0
3752565926.154000,,,293.092,294.720,43.932,5.331,1,1,2.000,2.000,0.000,0.000,0
3752565956.154000,,,292.149,291.794,44.753,5.363,1,1,2.000,2.000,0.000,0.000,0
3752565986.154000,,,291.192,290.704,45.495,5.389,1,1,2.000,2.000,0.000,0.000,0
3752566016.154000,,,290.197,289.784,46.175,5.416,1,1,2.000,2.000,0.000,0.000,0
3752566046.154000,,,289.168,288.864,46.800,5.444,1,1,2.000,2.000,0.000,0.000,3
3752566076.154000,,,288.104,287.914,47.379,5.470,1,1,287.000,287.000,0.000,0.000,3
3752566106.154000,,,287.014,286.938,47.915,5.493,1,1,287.000,287.000,0.000,0.000,3
3752566136.154000,,,285.884,285.924,48.417,5.521,1,1,287.000,287.000,0.000,0.000,3
3752566166.154000,,,284.725,284.878,48.889,5.549,1,1,287.000,287.000,0.000,0.000,3
3752566196.154000,,,284.053,284.518,49.336,5.573,1,1,287.000,287.000,28.290,10.950,3
3752566226.154000,,,286.987,286.852,49.758,5.597,0,0,287.000,287.000,46.110,18.060,4
3752566256.154000,,,288.993,287.339,50.160,5.620,0,0,287.000,287.000,0.000,10.340,4
3752566286.154000,,,287.143,286.899,50.541,5.644,0,0,287.000,287.000,0.350,10.910,4
3752566316.154000,,,286.049,287.018,50.906,5.671,0,0,287.000,287.000,23.400,11.210,4
3752566346.154000,,,287.216,286.655,51.259,5.695,1,1,2.000,2.000,13.510,5.720,0
3752566376.154000,,,286.058,284.755,51.596,5.718,1,1,2.000,2.000,0.000,1.170,0
3752566406.154000,,,284.215,283.191,51.924,5.740,1,1,2.000,2.000,0.000,1.010,0
3752566436.154000,,,282.471,281.726,52.238,5.759,1,1,2.000,2.000,0.000,0.140,3
3752566466.154000,,,280.787,280.223,52.544,5.782,1,1,2.000,2.000,0.000,0.000,3
3752566496.154000,,,279.129,278.784,52.842,5.797,1,1,2.000,2.000,0.000,0.000,3
3752566526.154000,,,277.471,277.347,53.132,5.819,1,1,2.000,2.000,0.000,0.000,3
3752566556.154000,,,275.842,275.918,53.414,5.837,1,1,2.000,2.000,0.000,0.000,3
3752566586.154000,,,274.215,274.480,53.689,5.856,1,1,2.000,2.000,0.050,0.000,3
3752566616.154000,,,272.644,273.031,53.955,5.876,1,1,2.000,2.000,1.920,0.000,3
3752566646.154000,,,271.268,271.568,54.216,5.892,1,1,2.000,2.000,2.240,0.000,3
3752566676.154000,,,269.819,270.098,54.474,5.909,1,1,2.000,2.000,0.510,0.000,3
3752566706.154000,,,268.212,268.621,54.724,5.927,1,1,2.000,2.000,1.110,0.000,3
3752566736.154000,,,266.741,267.130,54.968,5.946,1,1,2.000,2.000,2.550,0.000,3
3752566766.154000,,,265.358,265.649,55.206,5.963,1,1,2.000,2.000,1.400,0.000,3
3752566796.154000,,,263.792,264.151,55.440,5.979,1,1,2.000,2.000,0.750,0.000,3
3752566826.154000,,,262.996,262.658,55.668,5.996,1,1,2.000,2.000,2.910,0.000,3
3752566856.154000,,,261.432,261.164,55.891,6.012,1,1,2.000,2.000,0.000,0.000,3
3752566886.154000,,,259.702,259.671,56.109,6.028,1,1,2.000,2.000,0.000,0.000,3
3752566916.154000,,,258.007,258.169,56.324,6.044,1,1,2.000,2.000,0.000,0.000,3
3752566946.154000,,,256.322,256.667,56.532,6.063,1,1,2.000,2.000,0.310,0.000,3
3752566976.154000,,,254.771,255.162,56.737,6.076,1,1,2.000,2.000,2.920,0.000,3
3752567006.154000,,,253.457,253.670,56.938,6.092,1,1,2.000,2.000,2.220,0.000,3
3752567036.154000,,,251.935,252.162,57.134,6.105,1,1,2.000,2.000,0.270,0.000,3
3752567066.154000,,,250.313,250.673,57.325,6.120,1,1,2.000,2.000,1.860,0.000,3
3752567096.154000,,,248.925,249.198,57.512,6.134,1,1,2.000,2.000,2.930,0.000,3
3752567126.154000,,,247.517,247.713,57.695,6.147,1,1,2.000,2.000,0.890,0.000,3
3752567156.154000,,,245.903,246.236,57.875,6.164,1,1,2.000,2.000,0.880,0.000,3
3752567186.154000,,,244.405,244.771,58.052,6.180,1,1,2.000,2.000,2.690,0.000,3
3752567216.154000,,,243.033,243.313,58.224,6.194,1,1,2.000,2.000,1.680,0.000,3
3752567246.154000,,,241.509,241.869,58.392,6.206,1,1,2.000,2.000,0.460,0.000,3
3752567276.154000,,,239.932,240.427,58.557,6.223,1,1,2.000,2.000,1.840,0.000,3
3752567306.154000,,,238.525,238.979,58.719,6.236,1,1,2.000,2.000,2.170,0.000,3
3752567336.154000,,,237.070,237.544,58.878,6.250,1,1,2.000,2.000,0.660,0.000,3
3752567366.154000,,,235.489,236.121,59.033,6.264,1,1,2.000,2.000,0.980,0.000,3
3752567396.154000,,,234.021,234.704,59.185,6.276,1,1,2.000,2.000,2.070,0.000,3
3752567426.154000,,,232.603,233.280,59.333,6.293,1,1,2.000,2.000,1.100,0.000,3
3752567456.154000,,,231.073,231.878,59.477,6.305,1,1,2.000,2.000,0.490,0.000,3
3752567486.154000,,,229.541,230.471,59.620,6.320,1,1,2.000,2.000,1.520,0.000,3
3752567516.154000,,,228.116,229.071,59.760,6.334,1,1,2.000,2.000,1.400,0.000,3
3752567546.154000,,,226.641,227.676,59.896,6.348,1,1,2.000,2.000,0.390,0.000,3
3752567576.154000,,,225.083,226.277,60.030,6.364,1,1,2.000,2.000,0.790,0.000,3
3752567606.154000,,,223.627,224.900,60.159,6.377,1,1,2.000,2.000,1.340,0.000,3
3752567636.154000,,,222.191,223.525,60.287,6.390,1,1,2.000,2.000,0.580,0.000,3
3752567666.154000,,,220.659,222.142,60.414,6.404,1,1,2.000,2.000,0.260,0.000,3
3752567696.154000,,,219.158,220.768,60.535,6.420,1,1,2.000,2.000,0.840,0.000,3
3752567726.154000,,,217.708,219.388,60.655,6.435,1,1,2.000,2.000,0.680,0.000,3
3752567756.154000,,,216.223,217.994,60.772,6.449,1,1,2.000,2.000,0.100,0.000,3
3752567786.154000,,,214.690,216.603,60.887,6.463,1,1,2.000,2.000,0.330,0.000,3
3752567816.154000,,,213.233,215.228,60.999,6.472,1,1,2.000,2.000,0.600,0.000,3
3752567846.154000,,,211.773,213.857,61.109,6.485,1,1,2.000,2.000,0.060,0.000,3
3752567876.154000,,,210.274,212.490,61.216,6.501,1,1,2.000,2.000,0.000,0.000,3
3752567906.154000,,,208.788,211.123,61.321,6.513,1,1,2.000,2.000,0.000,0.000,3
3752567936.154000,,,207.302,209.778,61.422,6.521,1,1,2.000,2.000,0.000,0.000,3
3752567966.154000,,,205.826,208.418,61.522,6.535,1,1,2.000,2.000,0.000,0.000,3
3752567996.154000,,,204.358,207.057,61.620,6.547,1,1,2.000,2.000,0.000,0.000,3
3752568026.154000,,,202.916,205.717,61.714,6.560,1,1,2.000,2.000,0.000,0.000,3
3752568056.154000,,,201.470,204.358,61.808,6.572,1,1,2.000,2.000,0.000,0.000,3
3752568086.154000,,,200.044,203.018,61.898,6.579,1,1,2.000,2.000,0.000,0.000,3
3752568116.154000,,,198.621,201.676,61.988,6.592,1,1,2.000,2.000,0.000,0.000,3
3752568146.154000,,,197.197,200.329,62.075,6.603,1,1,2.000,2.000,0.000,0.000,3
3752568176.154000,,,195.791,198.991,62.160,6.616,1,1,2.000,2.000,0.000,0.000,3
3752568206.154000,,,194.398,197.663,62.243,6.628,1,1,2.000,2.000,0.000,0.000,3
3752568236.154000,,,193.012,196.336,62.325,6.633,1,1,2.000,2.000,0.000,0.000,3
3752568266.154000,,,191.630,195.007,62.403,6.645,1,1,2.000,2.000,0.000,0.000,3
3752568296.154000,,,190.256,193.687,62.481,6.653,1,1,2.000,2.000,0.000,0.000,3
3752568326.154000,,,188.886,192.367,62.557,6.660,1,1,2.000,2.000,0.000,0.000,3
3752568356.154000,,,187.532,191.058,62.629,6.670,1,1,2.000,2.000,0.000,0.000,3
3752568386.154000,,,186.186,189.755,62.701,6.671,1,1,2.000,2.000,0.000,0.000,3
3752568416.154000,,,184.843,188.451,62.771,6.679,1,1,2.000,2.000,0.000,0.000,3
3752568446.154000,,,183.504,187.147,62.839,6.690,1,1,2.000,2.000,0.000,0.000,3
3752568476.154000,,,182.168,185.850,62.907,6.698,1,1,2.000,2.000,0.000,0.000,3
3752568506.154000,,,180.857,184.571,62.970,6.710,1,1,2.000,2.000,0.000,0.000,3
3752568536.154000,,,179.546,183.290,63.033,6.713,1,1,2.000,2.000,0.000,0.000,3
3752568566.154000,,,178.233,182.001,63.096,6.724,1,1,2.000,2.000,0.000,0.000,3
3752568596.154000,,,176.943,180.733,63.155,6.732,1,1,2.000,2.000,0.000,0.000,3
3752568626.154000,,,175.648,179.464,63.214,6.737,1,1,2.000,2.000,0.000,0.000,3
3752568656.154000,,,174.366,178.199,63.272,6.743,1,1,2.000,2.000,0.000,0.000,3
3752568686.154000,,,173.084,176.942,63.327,6.747,1,1,2.000,2.000,0.000,0.000,3
3752568716.154000,,,171.818,175.691,63.381,6.752,1,1,2.000,2.000,0.000,0.000,3
3752568746.154000,,,170.549,174.436,63.434,6.760,1,1,2.000,2.000,0.000,0.000,3
3752568776.154000,,,169.293,173.195,63.485,6.769,1,1,2.000,2.000,0.000,0.000,3
3752568806.154000,,,168.045,171.957,63.536,6.779,1,1,2.000,2.000,0.000,0.000,3
3752568836.154000,,,166.799,170.728,63.585,6.783,1,1,2.000,2.000,0.000,0.000,3
3752568866.154000,,,165.554,169.500,63.633,6.790,1,1,2.000,2.000,0.000,0.000,3
3752568896.154000,,,164.331,168.290,63.678,6.796,1,1,2.000,2.000,0.000,0.000,3
3752568926.154000,,,163.101,167.074,63.723,6.801,1,1,2.000,2.000,0.000,0.000,3
3752568956.154000,,,161.884,165.868,63.767,6.807,1,1,2.000,2.000,0.000,0.000,3
3752568986.154000,,,160.669,164.659,63.810,6.814,1,1,2.000,2.000,0.000,0.000,3
3752569016.154000,,,159.467,163.468,63.851,6.818,1,1,2.000,2.000,0.000,0.000,3
3752569046.154000,,,158.259,162.267,63.891,6.820,1,1,2.000,2.000,0.000,0.000,3
3752569076.154000,,,157.069,161.086,63.930,6.822,1,1,2.000,2.000,0.000,0.000,3
3752569106.154000,,,155.873,159.906,63.968,6.825,1,1,2.000,2.000,0.000,0.000,3
