[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3752209091.734000,,,299.861,301.203,42.068,3.208,0,0,300.000,300.000,17.450,0.000,4
3752209115.298000,,,299.999,301.057,42.094,3.207,0,0,300.000,300.000,18.330,0.000,4
3752209145.298000,,,300.121,300.920,42.126,3.207,0,0,300.000,300.000,15.110,0.000,4
3752209175.298000,,,299.933,300.764,42.157,3.207,0,0,300.000,300.000,15.420,0.000,4
3752209205.298000,,,299.940,299.796,42.184,3.207,0,0,300.000,300.000,18.080,1.310,4
3752209235.298000,,,300.153,299.680,42.255,4.093,0,0,300.000,300.000,14.760,8.590,4
3752209265.298000,,,299.991,300.023,42.545,4.325,0,0,300.000,300.000,13.170,9.210,4
3752209295.298000,,,299.873,299.914,43.004,4.399,1,1,2.000,2.000,12.160,7.690,0
3752209325.298000,,,298.985,298.493,43.558,4.429,1,1,2.000,2.000,0.000,0.610,0
3752209355.298000,,,297.356,296.720,44.153,4.447,1,1,2.000,2.000,0.000,0.000,0
3752209385.298000,,,295.862,295.369,44.739,4.461,1,1,2.000,2.000,0.000,0.000,3
3752209415.298000,,,294.413,294.087,45.301,4.469,1,1,2.000,2.000,0.000,0.000,3
3752209445.298000,,,293.000,292.817,45.830,4.479,1,1,2.000,2.000,0.000,0.000,3
3752209475.298000,,,291.585,291.558,46.328,4.490,1,1,2.000,2.000,0.000,0.000,3
3752209505.298000,,,290.204,290.303,46.791,4.498,1,1,2.000,2.000,0.000,0.000,3
