[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3755606554.954400,0,5,186.623,215.344,58.634,4.784,0,0,300.000,300.000,90.970,95.620,4
3755606584.954400,0,1,193.934,224.704,58.642,4.786,0,0,300.000,300.000,91.500,100.000,4
3755606614.954400,0,1,201.127,233.847,58.651,4.788,0,0,300.000,300.000,91.590,99.770,4
3755606644.954400,0,1,208.019,242.569,58.660,4.789,0,0,300.000,300.000,90.970,98.690,4
3755606674.954400,0,1,214.648,250.809,58.670,4.792,0,0,300.000,300.000,90.360,98.020,4
3755606704.954400,0,1,221.028,258.497,58.679,4.793,0,0,300.000,300.000,90.970,99.980,4
3755606734.954400,0,1,227.198,266.141,58.688,4.794,0,0,300.000,300.000,86.530,92.800,4
3755606764.954400,0,1,233.193,273.307,58.697,4.795,0,0,300.000,300.000,88.860,99.770,4
3755606794.954400,0,1,238.969,280.122,58.706,4.794,0,0,300.000,300.000,89.000,97.610,4
3755606824.954400,0,1,244.582,286.651,58.715,4.794,0,0,300.000,300.000,88.580,97.860,4
3755606854.954400,0,1,250.050,292.889,58.722,4.795,0,0,300.000,300.000,87.370,100.000,4
3755606884.954400,0,1,255.335,298.903,58.730,4.796,0,0,300.000,300.000,87.320,99.980,4
3755606914.954400,0,1,260.494,302.306,58.738,4.797,0,0,300.000,300.000,86.160,66.530,4
3755606944.954400,0,1,265.554,299.899,58.745,4.798,0,0,300.000,300.000,86.860,55.840,4
3755606974.954400,0,1,270.457,300.256,58.752,4.799,0,0,300.000,300.000,88.530,54.450,4
3755607004.954400,0,1,275.262,300.137,58.759,4.799,0,0,300.000,300.000,87.180,50.040,4
3755607034.954400,0,1,283.491,300.075,58.766,4.800,0,0,300.000,300.000,89.370,48.830,4
3755607064.954400,0,1,284.348,300.103,58.773,4.800,0,0,300.000,300.000,89.230,46.830,4
3755607094.954400,0,1,288.713,300.067,58.778,4.800,0,0,300.000,300.000,85.930,45.280,4
3755607124.954400,0,1,292.914,300.047,58.784,4.802,0,0,300.000,300.000,89.370,44.410,4
3755607154.954400,0,1,296.958,300.065,58.790,4.803,0,0,300.000,300.000,88.110,43.280,4
3755607184.954400,0,1,300.908,300.059,58.796,4.803,0,0,300.000,300.000,88.060,42.160,4
3755607214.954400,0,1,302.259,300.058,58.802,4.802,0,0,300.000,300.000,16.990,40.960,4
3755607244.954400,0,1,298.048,300.036,58.806,4.803,0,0,300.000,300.000,37.250,40.100,4
3755607274.954400,0,1,299.171,300.020,58.811,4.802,0,0,300.000,300.000,89.090,39.710,4
3755607304.954400,0,1,302.494,300.026,58.815,4.803,0,0,300.000,300.000,34.510,39.280,4
3755607334.954400,0,1,299.337,300.028,58.820,4.803,0,0,300.000,300.000,16.530,38.670,4
3755607364.954400,0,1,298.058,300.016,58.823,4.803,0,0,300.000,300.000,79.260,38.320,4
3755607394.954400,0,1,301.927,300.015,58.826,4.806,0,0,300.000,300.000,55.700,38.090,4
3755607424.954400,0,1,300.686,300.026,58.830,4.805,0,0,300.000,300.000,9.120,37.650,4
3755607454.954400,0,1,297.733,300.015,58.833,4.806,0,0,300.000,300.000,60.620,37.300,4
3755607484.954400,0,1,300.807,300.007,58.835,4.806,0,0,300.000,300.000,72.180,37.080,4
3755607514.954400,0,1,301.704,300.020,58.839,4.807,0,0,300.000,300.000,14.210,36.600,4
3755607544.954400,0,1,298.161,300.016,58.842,4.807,0,0,300.000,300.000,38.870,36.450,4
3755607574.954400,0,1,299.539,300.008,58.844,4.807,0,0,300.000,300.000,79.040,36.260,4
3755607604.954400,0,1,302.094,300.015,58.847,4.807,0,0,300.000,300.000,28.690,36.070,4
3755607634.954400,0,1,299.135,300.019,58.850,4.808,0,0,300.000,300.000,21.590,35.670,4
3755607664.954400,0,1,298.539,300.007,58.853,4.807,0,0,300.000,300.000,74.040,35.510,4
3755607694.954400,0,1,301.791,300.011,58.856,4.807,0,0,300.000,300.000,46.990,35.420,4
3755607724.954400,0,1,300.291,300.019,58.859,4.810,0,0,300.000,300.000,13.020,35.050,4
3755607754.954400,0,1,298.105,300.008,58.862,4.810,0,0,300.000,300.000,60.040,34.780,4
3755607784.954400,0,1,300.931,300.006,58.865,4.809,0,0,300.000,300.000,62.610,34.810,1
3755607814.954400,0,1,301.257,300.014,58.869,4.810,0,0,300.000,300.000,14.990,34.530,1
3755607844.954400,0,1,298.319,300.013,58.872,4.810,0,0,300.000,300.000,42.090,34.200,1
3755607874.954400,0,1,299.863,300.004,58.876,4.809,0,0,300.000,300.000,70.750,34.140,1
3755607904.954400,0,1,301.724,300.012,58.880,4.811,0,0,300.000,300.000,25.790,34.020,1
3755607934.954400,0,1,299.052,300.011,58.884,4.810,0,0,300.000,300.000,26.420,33.660,1
3755607964.954400,0,1,298.942,300.004,58.888,4.812,0,0,300.000,300.000,69.210,33.630,1
3755607994.954400,0,1,301.606,300.005,58.892,4.810,0,0,300.000,300.000,40.970,33.480,1
