[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, quantum design, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Temp(K),Temp Status,Field(Oe),Field Status,Chamber Status2
3768089596.814817,300.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3768089626.814981,300.000000,Standby,0.000000,StablePersistent,Sealed
3768089656.815120,300.000000,Standby,0.000000,StablePersistent,Sealed
3768089686.815219,300.000000,Standby,0.000000,StablePersistent,Sealed
3768089716.815391,300.000000,Standby,0.000000,StablePersistent,Sealed
3768089746.815522,300.000000,Standby,0.000000,StablePersistent,Sealed
3768089776.815658,300.000000,Standby,0.000000,StablePersistent,Sealed
3768089806.815770,300.000000,Standby,0.000000,StablePersistent,Sealed
3768089836.815930,300.000000,Standby,0.000000,StablePersistent,Sealed
3768089866.816063,300.000000,Standby,0.000000,StablePersistent,Sealed
3768089896.816165,300.000000,Standby,0.000000,StablePersistent,Sealed
3768089926.816300,300.000000,Standby,0.000000,StablePersistent,Sealed
3768089956.816446,300.000000,Standby,0.000000,StablePersistent,Sealed
3768089986.816570,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090016.816708,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090046.816841,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090076.816977,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090106.817113,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090136.817248,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090166.817381,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090196.817516,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090226.817834,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090256.818387,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090286.818603,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090316.818734,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090346.818840,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090376.818977,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090406.819111,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090436.819278,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090466.819406,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090496.819548,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090526.819683,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090556.819821,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090586.819921,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090616.820087,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090646.820359,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090676.820487,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090706.820624,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090736.820760,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090766.820861,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090796.821041,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090826.821163,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090856.821269,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090886.821400,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090916.821535,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090946.821673,300.000000,Standby,0.000000,StablePersistent,Sealed
3768090976.821806,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091006.821941,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091036.822118,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091066.822243,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091096.822347,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091126.822480,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091156.822618,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091186.822751,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091216.822892,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091246.823066,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091276.823155,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091306.823294,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091336.823425,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091366.823598,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091396.823695,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091426.823835,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091456.823966,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091486.824136,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091516.824277,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091546.824414,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091576.824551,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091606.824683,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091636.824781,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091666.824910,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091696.825045,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091726.825180,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091756.825315,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091786.825490,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091816.825585,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091846.825722,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091876.825856,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091906.825995,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091936.826127,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091966.826298,300.000000,Standby,0.000000,StablePersistent,Sealed
3768091996.826397,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092026.826530,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092056.826710,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092086.826845,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092116.826935,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092146.827115,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092176.827206,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092206.827383,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092236.827478,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092266.827613,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092296.827746,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092326.827883,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092356.828015,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092386.828189,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092416.828286,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092446.828460,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092476.828562,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092506.828692,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092536.828866,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092566.828961,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092596.829095,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092626.829269,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092656.829366,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092686.829540,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092716.829641,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092746.829773,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092776.830503,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092806.830595,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092836.830729,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092866.830865,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092896.831009,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092926.831133,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092956.831270,300.000000,Standby,0.000000,StablePersistent,Sealed
3768092986.831443,300.000000,Standby,0.000000,StablePersistent,Sealed
