[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3749227617.723400,,,121.157,122.737,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227619.793400,,,121.145,122.725,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227621.892400,,,121.132,122.713,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227623.987400,,,121.121,122.701,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227626.103400,,,121.109,122.689,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227628.172400,,,121.097,122.676,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227630.271400,,,121.084,122.664,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227632.367400,,,121.072,122.651,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227634.482400,,,121.059,122.639,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227636.551400,,,121.046,122.625,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227638.651400,,,121.033,122.613,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227640.745400,,,121.021,122.601,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227642.861400,,,121.009,122.588,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227644.930400,,,120.997,122.575,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227647.030400,,,120.985,122.563,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227649.124400,,,120.972,122.551,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227651.240400,,,120.960,122.539,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227653.309400,,,120.947,122.526,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227655.409400,,,120.934,122.513,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227657.504400,,,120.922,122.500,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227659.618400,,,120.909,122.488,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227661.689400,,,120.897,122.476,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227663.788400,,,120.885,122.464,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227665.883400,,,120.872,122.451,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227667.999400,,,120.859,122.439,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227670.068400,,,120.847,122.427,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227672.167400,,,120.835,122.415,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227674.262400,,,120.822,122.402,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227676.377400,,,120.811,122.389,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227678.447400,,,120.797,122.376,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227680.547400,,,120.785,122.364,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227682.642400,,,120.773,122.352,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227684.757400,,,120.760,122.340,0.000,0.000,0,0,100.000,100.000,0,0,4
3749227686.826400,,,120.748,122.328,0.000,0.000,0,0,100.000,100.000,0,0,4
