[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, quantum design, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Temp(K),Temp Status,Field(Oe),Field Status,Chamber Status2
3810195585.083212,300.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3810195615.083991,300.000000,Standby,0.000000,StablePersistent,Sealed
3810195645.084837,300.000000,Standby,0.000000,StablePersistent,Sealed
3810195675.085645,300.000000,Standby,0.000000,StablePersistent,Sealed
3810195705.086256,300.000000,Standby,0.000000,StablePersistent,Sealed
3810195735.087034,300.000000,Standby,0.000000,StablePersistent,Sealed
3810195765.088007,300.000000,Standby,0.000000,StablePersistent,Sealed
3810195795.088256,300.000000,Standby,0.000000,StablePersistent,Sealed
3810195825.088285,300.000000,Standby,0.000000,StablePersistent,Sealed
3810195855.088826,300.000000,Standby,0.000000,StablePersistent,Sealed
3810195885.089364,300.000000,Standby,0.000000,StablePersistent,Sealed
3810195915.089720,300.000000,Standby,0.000000,StablePersistent,Sealed
3810195935.993647,300.000000,Standby,0.000000,StablePersistent,Sealed
3810195965.993881,300.000000,Standby,0.000000,StablePersistent,Sealed
3810195995.994618,300.000000,Standby,0.000000,StablePersistent,Sealed
3810196025.994878,300.000000,Standby,0.000000,StablePersistent,Sealed
3810196055.995192,300.000000,Standby,0.000000,StablePersistent,Sealed
3810196085.995687,300.000000,Standby,0.000000,StablePersistent,Sealed
3810196115.996469,300.000000,Standby,0.000000,StablePersistent,Sealed
3810196145.996875,300.000000,Standby,0.000000,StablePersistent,Sealed
3810196175.997593,300.000000,Standby,0.000000,StablePersistent,Sealed
3810196205.997851,300.000000,Standby,0.000000,StablePersistent,Sealed
3810196235.998573,300.000000,Standby,0.000000,StablePersistent,Sealed
3810196265.999346,300.000000,Standby,0.000000,StablePersistent,Sealed
3810196295.999407,300.000000,Standby,0.000000,StablePersistent,Sealed
3810196326.000184,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199430.506786,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199460.507763,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199490.508007,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199520.508302,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199550.508853,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199580.509731,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199610.509794,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199640.510098,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199670.511002,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199700.511186,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199730.511807,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199760.512227,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199790.513105,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199820.513526,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199850.514390,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199880.514934,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199910.515573,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199940.516309,300.000000,Standby,0.000000,StablePersistent,Sealed
3810199970.517251,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200000.518085,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200030.518195,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200060.518327,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200090.519130,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200120.519832,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200150.520368,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200180.520544,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200210.520909,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200240.521806,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200270.522588,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200300.523406,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200330.523985,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200360.524512,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200390.524712,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200420.524981,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200450.525889,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200480.526517,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200510.527245,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200540.527256,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200570.527928,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200600.528180,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200630.528798,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200660.529273,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200690.529893,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200720.530073,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200750.530451,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200780.531341,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200810.531982,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200840.532252,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200870.532629,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200900.532981,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200930.533647,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200960.533822,300.000000,Standby,0.000000,StablePersistent,Sealed
3810200990.534739,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201020.535221,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201050.536116,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201080.536298,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201110.536487,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201140.536998,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201170.537405,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201200.538126,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201230.538497,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201260.538638,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201290.539274,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201320.539490,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201350.540273,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201380.540314,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201410.540687,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201440.540780,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201470.541316,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201500.541967,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201530.542358,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201560.542870,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201590.543670,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201620.544554,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201650.545219,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201680.545518,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201710.546435,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201740.546580,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201770.547000,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201800.547891,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201830.547979,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201860.548027,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201890.548926,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201920.549299,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201950.549807,300.000000,Standby,0.000000,StablePersistent,Sealed
3810201980.550498,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202010.550765,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202040.551019,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202070.551638,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202100.551966,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202130.552382,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202160.552538,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202190.552682,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202220.552706,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202250.553165,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202280.553260,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202310.553893,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202340.554256,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202370.554776,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202400.555445,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202430.556237,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202460.556325,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202490.556893,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202520.557174,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202550.557953,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202580.558105,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202610.558510,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202640.558760,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202670.559634,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202700.560130,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202730.560157,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202760.560499,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202790.560542,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202820.560989,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202850.561299,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202880.561976,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202910.562794,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202940.563775,300.000000,Standby,0.000000,StablePersistent,Sealed
3810202970.564129,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203000.564639,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203030.565137,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203060.565805,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203090.566380,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203120.567026,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203150.567806,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203180.568569,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203210.568881,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203240.569040,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203270.569323,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203300.569465,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203330.569631,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203360.570174,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203390.570285,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203420.570642,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203450.571336,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203480.572137,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203510.572206,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203540.572375,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203570.572486,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203600.572798,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203630.573368,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203660.573761,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203690.573888,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203720.574163,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203750.574988,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203780.575857,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203810.576796,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203840.577073,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203870.577417,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203900.577714,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203930.577735,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203960.578198,300.000000,Standby,0.000000,StablePersistent,Sealed
3810203990.578342,300.000000,Standby,0.000000,StablePersistent,Sealed
