[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3755900690.034400,0,1,3.393,0.000,35.096,3.205,0,0,2.000,2.000,0.000,0.000,4
3755900700.351400,0,1,3.398,0.000,35.117,3.209,0,0,2.000,2.000,0.000,0.000,4
3755900730.351400,0,1,3.358,0.000,35.179,3.242,0,0,2.000,2.000,0.000,0.000,4
3755900760.351400,0,1,3.278,0.000,35.199,3.249,0,0,2.000,2.000,0.000,0.000,4
3755900790.351400,0,1,3.229,0.000,35.194,3.229,0,0,2.000,2.000,0.000,0.000,4
3755900820.351400,0,1,3.201,0.000,35.193,3.162,0,0,2.000,2.000,0.000,0.000,4
3755900850.351400,0,1,3.185,0.000,35.184,2.999,0,0,2.000,2.000,0.000,0.000,4
3755900880.351400,0,1,3.228,0.000,35.157,3.039,0,0,2.000,2.000,0.000,0.000,4
3755900910.351400,0,1,3.224,0.000,35.125,2.959,0,0,2.000,2.000,0.000,0.000,4
3755900940.351400,0,1,3.231,0.000,35.079,2.957,0,0,2.000,2.000,0.000,0.000,4
3755900970.351400,0,1,3.234,0.000,35.041,2.949,0,0,2.000,2.000,0.000,0.000,4
3755901000.351400,0,1,3.235,0.000,35.007,2.949,0,0,2.000,2.000,0.000,0.000,4
3755901030.351400,0,1,3.235,0.000,34.977,2.944,0,0,2.000,2.000,0.000,0.000,4
3755901060.351400,0,1,3.235,0.000,34.953,2.943,0,0,2.000,2.000,0.000,0.000,4
3755901090.351400,0,1,3.235,0.000,34.933,2.939,0,0,2.000,2.000,0.000,0.000,4
3755901120.351400,0,1,3.234,0.000,34.915,2.932,0,0,2.000,2.000,0.000,0.000,4
3755901150.351400,0,1,3.233,0.000,34.898,2.927,0,0,2.000,2.000,0.000,0.000,4
3755901180.351400,0,1,3.232,0.000,34.882,2.934,0,0,2.000,2.000,0.000,0.000,4
3755901210.351400,0,1,3.230,0.000,34.870,2.937,0,0,2.000,2.000,0.000,0.000,4
3755901240.351400,0,1,3.229,0.000,34.860,2.927,0,0,2.000,2.000,0.000,0.000,4
3755901270.351400,0,1,3.227,0.000,34.850,2.927,0,0,2.000,2.000,0.000,0.000,4
3755901300.351400,0,1,3.226,0.000,34.842,2.930,0,0,2.000,2.000,0.000,0.000,4
3755901330.351400,0,1,3.225,0.000,34.835,2.931,0,0,2.000,2.000,0.000,0.000,4
3755901360.351400,0,1,3.225,0.000,34.830,2.933,0,0,2.000,2.000,0.000,0.000,4
3755901390.351400,0,1,3.224,0.000,34.825,2.933,0,0,2.000,2.000,0.000,0.000,4
3755901420.351400,0,1,3.224,0.000,34.822,2.934,0,0,2.000,2.000,0.000,0.000,4
3755901450.351400,0,1,3.224,0.000,34.820,2.936,0,0,2.000,2.000,0.000,0.000,4
3755901480.351400,0,1,3.223,0.000,34.819,2.935,0,0,2.000,2.000,0.000,0.000,4
3755901510.351400,0,1,3.222,0.000,34.820,2.936,0,0,2.000,2.000,0.000,0.000,4
3755901540.351400,0,1,3.222,0.000,34.820,2.936,0,0,2.000,2.000,0.000,0.000,4
3755901570.351400,0,1,3.222,0.000,34.821,2.938,0,0,2.000,2.000,0.000,0.000,4
3755901600.351400,0,1,3.222,0.000,34.822,2.939,0,0,2.000,2.000,0.000,0.000,4
3755901630.351400,0,1,3.222,0.000,34.823,2.939,0,0,2.000,2.000,0.000,0.000,4
3755901660.351400,0,1,3.222,0.000,34.825,2.940,0,0,2.000,2.000,0.000,0.000,4
3755901690.351400,0,1,3.222,0.000,34.827,2.939,0,0,2.000,2.000,0.000,0.000,4
3755901720.351400,0,1,3.222,0.000,34.829,2.941,0,0,2.000,2.000,0.000,0.000,4
3755901886.176400,0,0,3.301,0.000,34.859,3.148,0,0,2.000,2.000,0.000,0.000,4
3755901916.176400,0,0,3.364,0.000,35.211,3.480,0,0,2.000,2.000,0.000,0.000,4
3755901946.176400,0,0,3.415,0.000,35.768,3.686,0,0,2.000,2.000,0.000,0.000,4
3755901976.176400,0,0,3.457,0.000,36.388,3.769,0,0,2.000,2.000,0.000,0.000,4
3755902006.176400,0,0,3.494,0.000,37.034,3.827,0,0,2.000,2.000,0.000,0.000,4
3755902036.176400,0,0,3.526,0.000,37.684,3.938,0,0,2.000,2.000,0.000,0.000,4
3755902066.176400,0,0,3.555,0.000,38.333,3.889,0,0,2.000,2.000,0.000,0.000,4
3755902096.176400,0,0,3.581,0.000,38.975,3.979,0,0,2.000,2.000,0.000,0.000,4
3755902126.176400,0,0,3.631,0.000,39.606,4.158,0,0,2.000,2.000,0.000,0.000,4
3755902156.176400,0,0,3.677,0.000,40.222,4.316,0,0,2.000,2.000,0.000,0.000,4
3755902186.176400,0,0,3.729,0.000,40.844,4.478,0,0,2.000,2.000,0.000,0.000,4
3755902216.176400,0,0,3.776,0.000,41.430,4.627,0,0,2.000,2.000,0.000,0.000,4
3755902246.176400,0,0,3.812,0.000,41.998,4.759,0,0,2.000,2.000,0.000,0.000,4
3755902276.176400,0,0,3.847,0.000,42.547,4.890,0,0,2.000,2.000,0.000,0.000,4
3755902306.176400,0,0,3.881,0.000,43.075,5.027,0,0,2.000,2.000,0.000,0.000,4
3755902336.176400,0,0,3.914,0.000,43.582,5.175,0,0,2.000,2.000,0.000,0.000,4
3755902366.176400,0,0,3.947,0.000,44.067,5.332,0,0,2.000,2.000,0.000,0.000,4
3755902396.176400,0,0,3.978,0.000,44.532,5.490,0,0,2.000,2.000,0.000,0.000,4
3755902426.176400,0,0,4.009,0.000,44.979,5.644,0,0,2.000,2.000,0.000,0.000,4
3755902456.176400,0,0,4.032,0.000,45.412,5.793,0,0,2.000,2.000,0.000,0.000,4
3755902486.176400,0,0,4.065,0.000,45.841,5.951,0,0,2.000,2.000,0.000,0.000,4
3755902516.176400,0,0,4.097,0.000,46.240,6.111,0,0,2.000,2.000,0.000,0.000,4
3755902546.176400,0,0,4.128,0.000,46.629,6.279,0,0,2.000,2.000,0.000,0.000,4
3755902576.176400,0,0,4.159,0.000,47.002,6.456,0,0,2.000,2.000,0.000,0.000,4
3755902606.176400,0,0,4.189,0.000,47.366,6.635,0,0,2.000,2.000,0.000,0.000,4
3755902636.176400,0,0,4.220,0.000,47.717,6.814,0,0,2.000,2.000,0.000,0.000,4
3755902666.176400,0,0,4.250,0.000,48.058,6.993,0,0,2.000,2.000,0.000,0.000,4
3755902696.176400,0,0,4.279,0.000,48.391,7.164,0,0,2.000,2.000,0.000,0.000,4
3755902726.176400,0,0,4.309,0.000,48.714,7.334,0,0,2.000,2.000,0.000,0.000,4
3755902756.176400,0,0,4.337,0.000,49.029,7.504,0,0,2.000,2.000,0.000,0.000,4
3755902786.176400,0,0,4.367,0.000,49.346,7.681,0,0,2.000,2.000,0.000,0.000,4
3755902816.176400,0,0,4.395,0.000,49.646,7.854,0,0,2.000,2.000,0.000,0.000,4
