[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3749334415.505400,,,2.008,1.999,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334420.505400,,,2.002,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334425.505400,,,2.000,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334430.505400,,,2.005,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334435.505400,,,2.000,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334440.505400,,,1.995,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334445.505400,,,2.006,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334450.505400,,,1.996,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334455.505400,,,2.003,2.001,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334460.505400,,,1.999,1.999,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334465.505400,,,2.004,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334470.505400,,,1.999,2.001,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334475.505400,,,2.003,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334480.505400,,,2.007,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334485.505400,,,2.001,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334490.505400,,,1.996,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334495.505400,,,2.007,2.001,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334500.505400,,,1.999,1.999,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334505.505400,,,1.996,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334510.505400,,,2.002,2.001,0.000,0.000,0,0,2.000,2.000,0,0,1
3749334515.505400,,,2.004,2.000,0.000,0.000,0,0,2.000,2.000,0,0,1
