[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, quantum design, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Temp(K),Temp Status,Field(Oe),Field Status,Chamber Status2
3795672406.930159,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795672436.930278,290.333313,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795672466.930402,295.333008,Tracking,1000.000000,StablePersistent,PurgedAndSealed
3795672496.930526,300.000000,Tracking,1000.000000,StablePersistent,PurgedAndSealed
3795672526.930648,300.000000,Near,1000.000000,StablePersistent,PurgedAndSealed
3795672556.930772,300.000000,Near,1000.000000,StablePersistent,PurgedAndSealed
3795672586.930895,300.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795672616.931025,300.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795672791.311416,300.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795672821.311537,300.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795672851.311662,300.000000,Near,1000.000000,StablePersistent,PurgedAndSealed
3795672881.311796,300.000000,Near,1000.000000,StablePersistent,PurgedAndSealed
3795673239.174301,300.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795673269.174423,300.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795673299.174545,300.000000,Near,1000.000000,StablePersistent,PurgedAndSealed
3795673329.175156,300.000000,Near,0.000000,StablePersistent,PurgedAndSealed
3795673368.684494,300.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795673398.684630,300.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795673428.684741,300.000000,Near,1000.000000,StablePersistent,PurgedAndSealed
3795673480.336760,300.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795673510.336881,300.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795673541.638077,300.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795673571.638199,300.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795673601.638321,300.000000,Near,1000.000000,StablePersistent,PurgedAndSealed
3795673631.638445,300.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795673741.560971,290.000000,Near,1000.000000,StablePersistent,PurgedAndSealed
3795673771.561094,294.166412,Near,1000.000000,StablePersistent,PurgedAndSealed
3795673801.561266,299.166107,Tracking,0.000000,StablePersistent,PurgedAndSealed
3795673831.561341,300.000000,Near,0.000000,StablePersistent,PurgedAndSealed
3795674496.599112,300.000000,Stable,0.000000,StablePersistent,PurgedAndSealed
3795674526.599233,300.000000,Stable,0.000000,StablePersistent,PurgedAndSealed
3795674556.599357,300.000000,Near,0.000000,StablePersistent,PurgedAndSealed
3795674581.237865,300.000000,Stable,680.000000,Charging,PurgedAndSealed
3795674611.237990,300.000000,Stable,1000.000000,Charging,PurgedAndSealed
3795674641.238108,300.000000,Near,1000.000000,StablePersistent,PurgedAndSealed
3795674671.238231,300.000000,Near,700.000000,StablePersistent,PurgedAndSealed
3795674701.238356,296.000244,Stable,1000.000000,Charging,PurgedAndSealed
3795674731.238513,291.000549,Tracking,1000.000000,StablePersistent,PurgedAndSealed
3795674761.238603,290.000000,Tracking,1000.000000,StablePersistent,PurgedAndSealed
3795674791.238727,290.000000,Near,1000.000000,StablePersistent,PurgedAndSealed
3795674821.238881,290.000000,Near,1000.000000,StablePersistent,PurgedAndSealed
3795674851.238970,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795674881.239092,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795674911.239296,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795674941.239386,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795674971.239507,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795675001.239662,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795675031.239854,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795675061.239976,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795675091.240065,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795675121.240219,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795675151.240799,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795675181.240922,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
3795675211.241010,290.000000,Stable,1000.000000,StablePersistent,PurgedAndSealed
