[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3755242795.228238,400.000000,Tracking,0.000000,MagnetUnknown,ChamberUnknown
3755242987.370453,400.000000,Tracking,0.000000,Charging,PurgedAndSealed
3755243069.140079,400.000000,Tracking,0.000000,Charging,PurgedAndSealed
3755243099.140830,400.000000,Tracking,0.000000,Charging,PurgedAndSealed
3755243103.355840,400.000000,Tracking,0.000000,Charging,PurgedAndSealed
3755243133.355884,400.000000,Tracking,0.000000,Charging,PurgedAndSealed
3755248900.812400,1000,2,2.105,2.001,36.664,3.045,0,0,2.000,2.000,0.040,0.020,4
3755248930.812400,1000,1,2.101,2.000,36.646,3.045,0,0,2.000,2.000,0.000,0.020,1
3755248960.812400,1000,1,2.117,1.999,36.628,3.045,0,0,2.000,2.000,0.000,0.020,1
3755248990.812400,1000,1,2.112,2.000,36.612,3.044,0,0,2.000,2.000,0.080,0.020,1
3755249020.812400,1000,1,2.101,2.000,36.594,3.044,0,0,2.000,2.000,0.040,0.020,1
3755249050.812400,1000,1,2.110,2.000,36.578,3.043,0,0,2.000,2.000,0.000,0.020,1
3755249080.812400,1000,1,2.121,2.001,36.560,3.043,0,0,2.000,2.000,0.000,0.020,1
3755249110.812400,1000,1,2.119,2.001,36.544,3.043,0,0,2.000,2.000,0.000,0.020,1
3755249140.812400,1000,1,2.115,2.001,36.528,3.043,0,0,2.000,2.000,0.090,0.020,1
3755249170.812400,1000,1,2.101,2.001,36.512,3.043,0,0,2.000,2.000,0.000,0.020,1
3755249200.812400,1000,1,2.114,2.000,36.496,3.042,0,0,2.000,2.000,0.000,0.020,1
3755249230.812400,1000,1,2.101,2.000,36.481,3.041,0,0,2.000,2.000,0.000,0.020,1
3755249260.812400,1000,1,2.117,2.001,36.465,3.042,0,0,2.000,2.000,0.000,0.020,1
3755249290.812400,1000,1,2.123,2.000,36.449,3.042,0,0,2.000,2.000,0.000,0.020,1
3755249320.812400,1000,1,2.113,2.001,36.433,3.042,0,0,2.000,2.000,0.100,0.020,1
3755249350.812400,1000,1,2.104,2.000,36.416,3.042,0,0,2.000,2.000,0.000,0.020,1
3755249380.812400,1000,1,2.118,2.000,36.401,3.042,0,0,2.000,2.000,0.000,0.020,1
3755249410.812400,1000,1,2.125,2.000,36.386,3.040,0,0,2.000,2.000,0.000,0.020,1
3755249440.812400,1000,1,2.119,2.000,36.372,3.041,0,0,2.000,2.000,0.000,0.020,1
3755249470.812400,1000,1,2.112,2.001,36.357,3.041,0,0,2.000,2.000,0.100,0.020,1
3755249500.812400,1000,1,2.102,2.001,36.341,3.041,0,0,2.000,2.000,0.010,0.020,1
3755249530.812400,1000,1,2.118,2.000,36.326,3.041,0,0,2.000,2.000,0.000,0.020,1
3755249560.812400,820,4,2.126,2.000,36.311,3.041,0,0,2.000,2.000,0.000,0.020,1
