[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3748740486.327000,0.000,Standby,300.001,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740516.327000,0.000,Standby,300.002,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740546.327000,0.000,Standby,300.001,300.002,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740576.327000,0.000,Standby,300.002,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740606.327000,0.000,Standby,300.000,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740636.327000,0.000,Standby,300.000,299.998,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740666.327000,0.000,Standby,300.001,300.002,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740696.327000,0.000,Standby,300.002,299.998,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740726.327000,0.000,Standby,299.998,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740756.327000,0.000,Standby,300.002,300.001,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740786.327000,0.000,Standby,299.999,299.998,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740871.301000,0.000,Standby,300.003,299.999,0.000,0.000,0,0,300.000,300.000,1,0,4
3748740901.301000,0.000,Standby,300.001,299.998,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740931.301000,0.000,Standby,300.001,299.998,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740961.301000,0.000,Standby,300.002,299.998,0.000,0.000,0,0,300.000,300.000,1,0,1
3748740991.301000,0.000,Standby,300.002,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748741021.301000,0.000,Standby,300.002,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748741051.301000,0.000,Standby,300.001,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748741127.807000,0.000,Standby,300.004,300.000,0.000,0.000,0,0,300.000,300.000,1,0,4
3748741202.500000,0.000,Standby,300.002,300.000,0.000,0.000,0,0,300.000,300.000,1,0,4
3748741267.034000,0.000,5000k,300.000,300.000,0.000,0.000,0,0,300.000,300.000,1,0,4
3748741335.419000,0.000,Standby,299.999,300.000,0.000,0.000,0,0,300.000,300.000,1,0,4
3748741869.718000,GPIB0::1::INSTR,Standby,300.002,300.000,0.000,0.000,0,0,300.000,300.000,1,0,4
3748741899.718000,GPIB0::1::INSTR,Standby,300.003,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748741929.718000,GPIB0::1::INSTR,Standby,300.002,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748741959.718000,GPIB0::1::INSTR,Standby,300.002,300.001,0.000,0.000,0,0,300.000,300.000,1,0,1
3748741989.718000,GPIB0::1::INSTR,Standby,300.001,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742019.718000,GPIB0::1::INSTR,Standby,300.002,300.004,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742049.718000,GPIB0::1::INSTR,Standby,300.001,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742079.718000,GPIB0::1::INSTR,Standby,300.000,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742109.718000,GPIB0::1::INSTR,Standby,300.002,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742139.718000,GPIB0::1::INSTR,Standby,300.002,300.001,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742169.718000,GPIB0::1::INSTR,Standby,300.002,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742199.718000,GPIB0::1::INSTR,Standby,300.003,299.998,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742229.718000,GPIB0::1::INSTR,Standby,299.999,300.001,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742259.718000,GPIB0::1::INSTR,Standby,300.001,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742289.718000,GPIB0::1::INSTR,Standby,300.001,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742319.718000,GPIB0::1::INSTR,Standby,300.000,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742349.718000,GPIB0::1::INSTR,Standby,300.000,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742379.718000,GPIB0::1::INSTR,Standby,300.003,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742409.718000,GPIB0::1::INSTR,Standby,300.003,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742439.718000,GPIB0::1::INSTR,Standby,299.999,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742469.718000,GPIB0::1::INSTR,Standby,300.004,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742499.718000,GPIB0::1::INSTR,Standby,300.001,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742529.718000,GPIB0::1::INSTR,Standby,300.000,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742559.718000,GPIB0::1::INSTR,Standby,300.002,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742589.718000,GPIB0::1::INSTR,Standby,300.001,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742619.718000,GPIB0::1::INSTR,Standby,300.001,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742649.718000,GPIB0::1::INSTR,Standby,300.002,300.001,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742679.718000,GPIB0::1::INSTR,Standby,300.001,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742709.718000,GPIB0::1::INSTR,Standby,300.003,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742739.718000,GPIB0::1::INSTR,Standby,300.000,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742769.718000,GPIB0::1::INSTR,Standby,300.002,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742799.718000,GPIB0::1::INSTR,Standby,300.001,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742829.718000,GPIB0::1::INSTR,Standby,300.000,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742859.718000,GPIB0::1::INSTR,Standby,300.000,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742889.718000,GPIB0::1::INSTR,Standby,300.001,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742919.718000,GPIB0::1::INSTR,Standby,299.999,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742949.718000,GPIB0::1::INSTR,Standby,300.002,299.999,0.000,0.000,0,0,300.000,300.000,1,0,1
3748742979.718000,GPIB0::1::INSTR,Standby,300.000,300.000,0.000,0.000,0,0,300.000,300.000,1,0,1
