[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3752894965.164800,0.000000,Standby,299.829,300.004,38.192,3.122,0,0,300.000,300.000,22.310,16.400,1
3752894975.164800,0.000000,Standby,299.803,300.003,38.196,3.122,0,0,300.000,300.000,24.350,16.400,1
3752894985.164800,0.000000,Standby,299.851,300.003,38.201,3.122,0,0,300.000,300.000,25.640,16.380,1
3752894995.164800,0.000000,Standby,299.960,300.001,38.205,3.122,0,0,300.000,300.000,25.940,16.380,1
3752895005.164800,0.000000,Standby,300.075,300.003,38.209,3.122,0,0,300.000,300.000,25.090,16.360,1
3752895015.164800,0.000000,Standby,300.169,300.004,38.213,3.123,0,0,300.000,300.000,23.300,16.360,1
3752895025.164800,0.000000,Standby,300.194,300.002,38.217,3.124,0,0,300.000,300.000,21.270,16.340,1
3752895035.164800,0.000000,Standby,300.150,300.004,38.221,3.123,0,0,300.000,300.000,19.960,16.280,1
3752895045.164800,0.000000,Standby,300.040,300.002,38.226,3.124,0,0,300.000,300.000,19.630,16.320,1
3752895055.164800,0.000000,Standby,299.930,300.001,38.230,3.125,0,0,300.000,300.000,20.430,16.250,1
3752895065.164800,0.000000,Standby,299.837,300.005,38.234,3.124,0,0,300.000,300.000,22.140,16.300,1
3752895075.164800,0.000000,Standby,299.815,300.004,38.239,3.124,0,0,300.000,300.000,24.080,16.210,1
3752895085.164800,0.000000,Standby,299.861,300.001,38.242,3.125,0,0,300.000,300.000,25.230,16.190,1
3752895095.164800,0.000000,Standby,299.966,300.002,38.247,3.124,0,0,300.000,300.000,25.510,16.210,1
3752895105.164800,0.000000,Standby,300.083,300.002,38.252,3.125,0,0,300.000,300.000,24.570,16.170,1
3752895115.164800,0.000000,Standby,300.162,300.002,38.256,3.125,0,0,300.000,300.000,22.970,16.190,1
3752895125.164800,0.000000,Standby,300.182,300.001,38.260,3.124,0,0,300.000,300.000,21.110,16.170,1
3752895135.164800,0.000000,Standby,300.137,300.003,38.263,3.124,0,0,300.000,300.000,19.890,16.150,1
3752895145.164800,0.000000,Standby,300.039,300.003,38.268,3.123,0,0,300.000,300.000,19.560,16.130,1
3752895155.164800,0.000000,Standby,299.923,300.002,38.271,3.124,0,0,300.000,300.000,20.450,16.110,1
3752895165.164800,0.000000,Standby,299.848,300.003,38.276,3.122,0,0,300.000,300.000,21.960,16.070,1
3752895175.164800,0.000000,Standby,299.825,300.002,38.279,3.123,0,0,300.000,300.000,23.760,16.050,1
