[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3755815594.576400,5000,2,299.999,0.000,40.478,3.123,0,0,300.000,300.000,14.820,0.000,4
3755815624.576400,5000,1,299.999,0.000,40.478,3.121,0,0,300.000,300.000,14.820,0.000,4
3755815654.576400,4582,3,300.001,0.000,40.477,3.124,0,0,300.000,300.000,14.780,0.000,4
3755815684.576400,1726,3,299.997,0.000,40.476,3.273,0,0,300.000,300.000,14.800,0.000,4
3755815714.576400,-1144,3,300.000,0.000,40.475,3.621,0,0,300.000,300.000,14.800,0.000,4
3755815744.576400,-3352,3,299.998,0.000,40.471,4.069,0,0,300.000,300.000,14.760,0.000,4
3755815774.576400,-2235,2,299.998,0.000,40.467,3.739,0,0,300.000,300.000,14.800,0.000,4
3755815804.576400,637,2,299.999,0.000,40.467,3.573,0,0,300.000,300.000,14.800,0.000,4
3755815834.576400,2418,2,300.002,0.000,40.473,3.730,0,0,300.000,300.000,14.780,0.000,4
3755815864.576400,2450,3,300.000,0.000,40.477,3.398,0,0,300.000,300.000,14.760,0.000,4
3755815894.576400,122,3,299.999,0.000,40.481,3.275,0,0,300.000,300.000,14.820,0.000,4
3755815924.576400,-1668,3,300.000,0.000,40.485,3.382,0,0,300.000,300.000,14.780,0.000,4
3755815954.576400,-1715,3,299.999,0.000,40.487,3.217,0,0,300.000,300.000,14.760,0.000,4
3755815984.576400,577,2,300.000,0.000,40.488,3.202,0,0,300.000,300.000,14.760,0.000,4
3755816014.576400,1193,2,299.999,0.000,40.489,3.184,0,0,300.000,300.000,14.800,0.000,4
3755816044.576400,528,3,300.001,0.000,40.488,3.148,0,0,300.000,300.000,14.760,0.000,4
3755816074.576400,-824,3,300.000,0.000,40.488,3.158,0,0,300.000,300.000,14.740,0.000,4
3755816104.576400,-754,2,299.999,0.000,40.487,3.134,0,0,300.000,300.000,14.780,0.000,4
3755816134.576400,560,2,300.002,0.000,40.487,3.140,0,0,300.000,300.000,14.740,0.000,4
3755816164.576400,588,3,299.999,0.000,40.486,3.127,0,0,300.000,300.000,14.800,0.000,4
3755816194.576400,-390,3,300.002,0.000,40.486,3.131,0,0,300.000,300.000,14.780,0.000,4
3755816224.576400,-368,2,299.998,0.000,40.485,3.125,0,0,300.000,300.000,14.760,0.000,4
3755816254.576400,279,2,300.000,0.000,40.484,3.126,0,0,300.000,300.000,14.780,0.000,4
3755816284.576400,204,3,300.000,0.000,40.484,3.125,0,0,300.000,300.000,14.780,0.000,4
3755816314.576400,-196,3,300.001,0.000,40.483,3.123,0,0,300.000,300.000,14.820,0.000,4
3755816344.576400,82,2,299.999,0.000,40.483,3.124,0,0,300.000,300.000,14.780,0.000,4
