[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status
3752792248.113800,0.000,Standby,299.997,300.000,41.196,3.171,0,0,300.000,300.000,13.310,9.430,1
3752792258.113800,0.000,Standby,299.997,300.001,41.196,3.170,0,0,300.000,300.000,13.310,9.430,1
3752792268.113800,0.000,Standby,299.996,300.001,41.196,3.171,0,0,300.000,300.000,13.350,9.410,1
3752792278.113800,0.000,Standby,300.000,300.000,41.196,3.170,0,0,300.000,300.000,13.370,9.400,1
3752792288.113800,0.000,Standby,300.002,300.000,41.195,3.170,0,0,300.000,300.000,13.330,9.430,1
3752792298.113800,0.000,Standby,300.001,299.998,41.196,3.171,0,0,300.000,300.000,13.330,9.440,1
3752792308.113800,0.000,Standby,300.004,300.001,41.196,3.170,0,0,300.000,300.000,13.270,9.380,1
3752792318.113800,0.000,Standby,300.002,299.998,41.196,3.170,0,0,300.000,300.000,13.270,9.440,1
3752792328.113800,0.000,Standby,300.002,299.998,41.196,3.170,0,0,300.000,300.000,13.240,9.430,1
3752792338.113800,0.000,Standby,299.997,300.000,41.195,3.171,0,0,300.000,300.000,13.290,9.440,1
3752792348.113800,0.000,Standby,299.998,300.003,41.196,3.169,0,0,300.000,300.000,13.270,9.410,1
3752792358.113800,0.000,Standby,299.995,299.999,41.196,3.169,0,0,300.000,300.000,13.310,9.430,1
3752792368.113800,0.000,Standby,299.997,300.002,41.196,3.169,0,0,300.000,300.000,13.350,9.410,1
3752792378.113800,0.600,Sweeping up,299.999,300.000,41.196,3.184,0,0,300.000,300.000,13.380,9.430,1
3752792388.113800,1.493,Sweeping up,300.002,300.000,41.196,3.444,0,0,300.000,300.000,13.330,9.440,1
3752792398.113800,2.527,Sweeping up,300.002,300.000,41.196,3.851,0,0,300.000,300.000,13.310,9.440,1
3752792408.113800,3.614,Sweeping up,300.003,299.999,41.195,4.132,0,0,300.000,300.000,13.310,9.440,1
3752792418.113800,4.728,Sweeping up,300.002,299.999,41.195,4.259,0,0,300.000,300.000,13.240,9.440,1
3752792428.113800,5.143,Sweeping down,300.002,299.999,41.192,4.250,0,0,300.000,300.000,13.290,9.410,1
3752792438.113800,4.295,Sweeping down,299.998,300.000,41.190,4.122,0,0,300.000,300.000,13.260,9.410,1
3752792448.113800,3.245,Sweeping down,299.996,300.001,41.186,3.998,0,0,300.000,300.000,13.310,9.410,1
3752792458.113800,2.176,Sweeping down,299.996,299.999,41.184,3.905,0,0,300.000,300.000,13.330,9.430,1
3752792468.113800,1.158,Sweeping down,299.997,299.998,41.182,3.866,0,0,300.000,300.000,13.380,9.440,1
3752792478.113800,0.135,Sweeping down,300.001,300.000,41.182,3.865,0,0,300.000,300.000,13.380,9.410,1
3752792488.113800,-0.884,Sweeping down,300.003,300.000,41.183,3.897,0,0,300.000,300.000,13.310,9.430,1
3752792498.113800,-1.933,Sweeping down,300.001,299.999,41.184,3.992,0,0,300.000,300.000,13.290,9.430,1
3752792508.113800,-2.929,Sweeping down,300.001,300.002,41.186,4.131,0,0,300.000,300.000,13.270,9.430,1
3752792518.113800,-4.029,Sweeping down,300.000,300.000,41.187,4.293,0,0,300.000,300.000,13.270,9.430,1
3752792528.113800,-5.106,Sweeping up,299.998,299.998,41.188,4.334,0,0,300.000,300.000,13.330,9.440,1
3752792538.113800,-4.809,Sweeping up,299.998,300.000,41.188,4.240,0,0,300.000,300.000,13.330,9.430,1
3752792548.113800,-3.870,Sweeping up,300.000,300.000,41.188,4.096,0,0,300.000,300.000,13.290,9.460,1
3752792558.113800,-2.808,Sweeping up,300.000,300.001,41.188,3.979,0,0,300.000,300.000,13.330,9.430,1
3752792568.113800,-1.736,Sweeping up,300.000,300.000,41.187,3.903,0,0,300.000,300.000,13.350,9.430,1
3752792578.113800,-0.670,Sweeping up,300.000,300.001,41.189,3.876,0,0,300.000,300.000,13.330,9.410,1
3752792588.113800,0.271,Sweeping up,300.002,300.001,41.191,3.883,0,0,300.000,300.000,13.290,9.440,1
3752792598.113800,1.313,Sweeping up,300.000,299.998,41.192,3.936,0,0,300.000,300.000,13.330,9.410,1
3752792608.113800,2.364,Sweeping up,300.002,300.000,41.195,4.054,0,0,300.000,300.000,13.270,9.430,1
3752792618.113800,3.430,Sweeping up,300.000,300.001,41.197,4.215,0,0,300.000,300.000,13.270,9.440,1
3752792628.113800,4.482,Sweeping up,300.000,300.000,41.198,4.324,0,0,300.000,300.000,13.260,9.430,1
3752792638.113800,5.149,Sweeping down,299.999,300.000,41.199,4.314,0,0,300.000,300.000,13.310,9.400,1
3752792648.113800,4.398,Sweeping down,299.996,300.002,41.199,4.177,0,0,300.000,300.000,13.310,9.430,1
3752792658.113800,3.356,Sweeping down,299.998,300.000,41.198,4.046,0,0,300.000,300.000,13.310,9.410,1
3752792668.113800,,,300.000,299.999,41.198,3.942,0,0,300.000,300.000,13.350,9.380,1
3752792678.113800,1.272,Sweeping down,300.000,299.999,41.198,3.888,0,0,300.000,300.000,13.350,9.440,1
3752792688.113800,0.235,Sweeping down,300.001,300.000,41.199,3.879,0,0,300.000,300.000,13.310,9.430,1
3752792698.113800,-0.776,Sweeping down,300.002,300.001,41.201,3.901,0,0,300.000,300.000,13.220,9.440,1
3752792708.113800,-1.824,Sweeping down,300.002,300.000,41.203,3.980,0,0,300.000,300.000,13.260,9.430,1
3752792718.113800,-2.819,Sweeping down,299.999,300.000,41.205,4.124,0,0,300.000,300.000,13.260,9.410,1
3752792728.113800,-3.912,Sweeping down,299.999,300.001,41.207,4.279,0,0,300.000,300.000,13.310,9.430,1
3752792738.113800,-5.020,Sweeping down,299.996,299.998,41.207,4.338,0,0,300.000,300.000,13.290,9.410,1
3752792748.113800,-6.060,Sweeping down,299.999,300.000,41.207,4.324,0,0,300.000,300.000,13.310,9.430,1
3752792758.113800,-7.155,Sweeping down,299.999,300.000,41.207,4.295,0,0,300.000,300.000,13.310,9.430,1
3752792768.113800,-8.079,Sweeping to zero,299.999,300.000,41.206,4.253,0,0,300.000,300.000,13.370,9.430,1
3752792778.113800,-7.653,Sweeping to zero,299.999,299.999,41.205,4.127,0,0,300.000,300.000,13.270,9.410,1
3752792788.113800,-6.695,Sweeping up,300.000,300.000,41.205,3.995,0,0,300.000,300.000,13.310,9.430,1
3752792798.113800,-5.633,Sweeping up,300.001,300.001,41.205,3.893,0,0,300.000,300.000,13.290,9.400,1
3752792808.113800,-4.561,Sweeping up,300.003,300.000,41.207,3.848,0,0,300.000,300.000,13.240,9.400,1
3752792818.113800,-3.483,Sweeping up,300.002,299.998,41.209,3.853,0,0,300.000,300.000,13.240,9.430,1
3752792828.113800,-2.457,Sweeping up,299.998,300.000,41.210,3.894,0,0,300.000,300.000,13.260,9.410,1
3752792838.113800,-1.371,Sweeping up,299.995,300.001,41.213,3.944,0,0,300.000,300.000,13.310,9.430,1
3752792848.113800,-0.326,Sweeping up,299.997,300.000,41.214,3.996,0,0,300.000,300.000,13.330,9.430,1
3752792858.113800,0.699,Sweeping up,299.999,300.000,41.216,4.034,0,0,300.000,300.000,13.380,9.410,1
3752792868.113800,1.694,Sweeping up,300.000,299.998,41.217,4.108,0,0,300.000,300.000,13.310,9.410,1
3752792878.113800,2.746,Sweeping up,300.002,299.999,41.217,4.222,0,0,300.000,300.000,13.270,9.410,1
3752792888.113800,3.653,Sweeping down,300.002,300.002,41.216,4.356,0,0,300.000,300.000,13.290,9.430,1
3752792898.113800,3.204,Sweeping down,300.001,300.000,41.216,4.270,0,0,300.000,300.000,13.270,9.400,1
3752792908.113800,2.241,Sweeping down,300.001,299.999,41.216,4.131,0,0,300.000,300.000,13.290,9.410,1
3752792918.113800,1.177,Sweeping down,299.999,299.999,41.214,4.007,0,0,300.000,300.000,13.260,9.430,1
3752792928.113800,0.152,Sweeping down,299.999,300.001,41.213,3.923,0,0,300.000,300.000,13.260,9.410,1
3752792938.113800,-0.863,Sweeping down,299.999,300.003,41.214,3.880,0,0,300.000,300.000,13.260,9.410,1
3752792948.113800,-1.855,Sweeping down,299.998,300.001,41.214,3.909,0,0,300.000,300.000,13.330,9.380,1
3752792958.113800,-2.698,Sweeping up,300.000,300.001,41.215,4.013,0,0,300.000,300.000,13.310,9.400,1
3752792968.113800,-2.204,Sweeping up,299.999,299.999,41.216,3.977,0,0,300.000,300.000,13.290,9.400,1
3752792978.113800,-1.183,Sweeping up,300.001,299.998,41.217,3.865,0,0,300.000,300.000,13.290,9.440,1
3752792988.113800,-0.161,Sweeping up,300.000,299.997,41.219,3.776,0,0,300.000,300.000,13.310,9.430,1
3752792998.113800,0.801,Sweeping up,300.002,300.002,41.218,3.714,0,0,300.000,300.000,13.290,9.410,1
3752793008.113800,1.847,Sweeping down,300.000,300.002,41.220,3.719,0,0,300.000,300.000,13.260,9.360,1
3752793018.113800,1.529,Sweeping down,300.001,300.002,41.220,3.698,0,0,300.000,300.000,13.260,9.400,1
3752793028.113800,0.594,Sweeping down,299.999,300.000,41.221,3.611,0,0,300.000,300.000,13.260,9.350,1
3752793038.113800,-0.391,Sweeping down,299.999,299.999,41.222,3.528,0,0,300.000,300.000,13.270,9.400,1
3752793048.113800,-1.254,Sweeping up,299.999,300.000,41.224,3.499,0,0,300.000,300.000,13.290,9.400,1
3752793058.113800,-0.753,Sweeping up,299.998,300.001,41.224,3.439,0,0,300.000,300.000,13.290,9.400,1
3752793068.113800,0.147,Sweeping up,299.998,299.999,41.225,3.377,0,0,300.000,300.000,13.330,9.400,1
3752793078.113800,0.862,Sweeping down,300.001,300.000,41.226,3.343,0,0,300.000,300.000,13.290,9.430,1
3752793088.113800,0.197,Sweeping down,300.001,300.002,41.227,3.300,0,0,300.000,300.000,13.290,9.400,1
3752793098.113800,-0.724,Sweeping up,300.001,300.000,41.227,3.279,0,0,300.000,300.000,13.310,9.400,1
3752793108.113800,-0.347,Sweeping up,300.007,299.999,41.227,3.252,0,0,300.000,300.000,13.220,9.410,1
3752793118.113800,0.607,Sweeping down,299.998,299.999,41.228,3.242,0,0,300.000,300.000,13.220,9.400,1
3752793128.113800,0.268,Sweeping down,299.998,300.000,41.228,3.223,0,0,300.000,300.000,13.270,9.400,1
3752793138.113800,-0.369,Sweeping up,299.997,299.999,41.228,3.218,0,0,300.000,300.000,13.270,9.410,1
3752793148.113800,0.146,Sweeping to zero,299.998,300.000,41.228,3.205,0,0,300.000,300.000,13.290,9.400,1
